"id","scientific.name","accepted.name","family","taxon.rank","taxon.status","search.str","threat.status.cnc","threat.status.mma","threat.status.mma2022","notes","original.search"
"179",10168,"Ficus luschnathiana (Miq.) Miq.",NA,"Moraceae","species","accepted","Ficus luschnathiana","LC",NA,NA,"","Ficus luschnathiana"
"180",10137,"Ficus L.",NA,"Moraceae","genus","accepted","Ficus sp.",NA,NA,NA,"","Ficus sp."
"181",31440,"Sorocea bonplandii (Baill.) W.C.Burger et al.",NA,"Moraceae","species","accepted","Sorocea bonplandii",NA,NA,NA,"","Sorocea bonplandii"
"182",10262,"Blepharocalyx salicifolius (Kunth) O.Berg",NA,"Myrtaceae","species","accepted","Blepharocalyx salicifolius","LC",NA,NA,"","Blepharocalyx salicifolius"
"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","Calyptranthes (=1475 coletado)"
"184",616160,"Myrcia loranthifolia (DC.) G.P.Burton & E.Lucas",NA,"Myrtaceae","species","accepted","Myrcia loranthifolia",NA,NA,NA,"replaced synonym","Calyptranthes grandifolia"
"185",611353,"Myrcia neolucida A.R.Lourenço & E.Lucas",NA,"Myrtaceae","species","accepted","Myrcia neolucida",NA,NA,NA,"replaced synonym","Calyptranthes lucida"
"186",10660,"Myrcia DC.",NA,"Myrtaceae","genus","accepted","Myrcia sp.",NA,NA,NA,"replaced synonym","Calyptranthes sp."
"187",616152,"Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas",NA,"Myrtaceae","species","accepted","Myrcia glomerata","LC",NA,NA,"replaced synonym","Calyptranthes widgreniana"
"188",10314,"Campomanesia eugenioides (Cambess.) D.Legrand ex Landrum",NA,"Myrtaceae","species","accepted","Campomanesia eugenioides","LC",NA,NA,"","Campomanesia eugenioides"
"189",10316,"Campomanesia guazumifolia (Cambess.) O.Berg",NA,"Myrtaceae","species","accepted","Campomanesia guazumifolia",NA,NA,NA,"","Campomanesia guazumifolia"
"190",10307,"Campomanesia Ruiz et Pav.",NA,"Myrtaceae","genus","accepted","Campomanesia sp.",NA,NA,NA,"","Campomanesia sp."
"191",10307,"Campomanesia Ruiz et Pav.",NA,"Myrtaceae","genus","accepted","Campomanesia sp.2",NA,NA,NA,"","Campomanesia sp.2"
"192",10335,"Campomanesia xanthocarpa (Mart.) O.Berg",NA,"Myrtaceae","species","accepted","Campomanesia xanthocarpa","LC",NA,NA,"","Campomanesia xanthocarpa"
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","Eugenia (laranja)"
"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","Eugenia (miuda, branca)"
"195",10369,"Eugenia cerasiflora Miq.",NA,"Myrtaceae","species","accepted","Eugenia cerasiflora","LC",NA,NA,"","Eugenia cerasiflora"
"196",10386,"Eugenia dodonaeifolia Cambess.",NA,"Myrtaceae","species","accepted","Eugenia dodonaeifolia",NA,NA,NA,"","Eugenia dodonaeifolia"
"197",10419,"Eugenia involucrata DC.",NA,"Myrtaceae","species","accepted","Eugenia involucrata",NA,NA,NA,"","Eugenia involucrata"
"198",10437,"Eugenia ligustrina (Sw.) Willd.",NA,"Myrtaceae","species","accepted","Eugenia ligustrina",NA,NA,NA,"","Eugenia ligustrina"
"199",10419,"Eugenia involucrata DC.",NA,"Myrtaceae","species","accepted","Eugenia involucrata",NA,NA,NA,"replaced synonym","Eugenia neoformosa"
"200",10477,"Eugenia neoverrucosa Sobral",NA,"Myrtaceae","species","accepted","Eugenia neoverrucosa",NA,NA,NA,"","Eugenia neoverrucosa"
"201",10505,"Eugenia pluriflora DC.",NA,"Myrtaceae","species","accepted","Eugenia pluriflora","LC",NA,NA,"","Eugenia pluriflora"
"202",10518,"Eugenia ramboi D.Legrand",NA,"Myrtaceae","species","accepted","Eugenia ramboi",NA,NA,NA,"","Eugenia ramboi"
"203",10338,"Eugenia L.",NA,"Myrtaceae","genus","accepted","Eugenia sp.",NA,NA,NA,"","Eugenia sp."
"204",10338,"Eugenia L.",NA,"Myrtaceae","genus","accepted","Eugenia sp.2",NA,NA,NA,"","Eugenia sp.2"
"205",10338,"Eugenia L.",NA,"Myrtaceae","genus","accepted","Eugenia sp.7",NA,NA,NA,"","Eugenia sp.7"
"206",10533,"Eugenia speciosa Cambess.",NA,"Myrtaceae","species","accepted","Eugenia speciosa",NA,NA,NA,"","Eugenia speciosa"
"207",10535,"Eugenia sphenophylla O.Berg",NA,"Myrtaceae","species","accepted","Eugenia sphenophylla",NA,NA,NA,"was misspelled","Eugenia stenophylla"
"208",10507,"Eugenia prasina O.Berg",NA,"Myrtaceae","species","accepted","Eugenia prasina","LC",NA,NA,"replaced synonym","Eugenia stictosepala"
"209",10560,"Eugenia uniflora L.",NA,"Myrtaceae","species","accepted","Eugenia uniflora",NA,NA,NA,"","Eugenia uniflora"
"210",10802,"Myrciaria tenella (DC.) O.Berg",NA,"Myrtaceae","species","accepted","Myrciaria tenella","DD",NA,NA,"was misspelled","Myciaria tenella"
"211",10634,"Myrceugenia bracteosa (DC.) D.Legrand & Kausel",NA,"Myrtaceae","species","accepted","Myrceugenia bracteosa","EN","EN","EN","","Myrceugenia bracteosa"
"212",10635,"Myrceugenia brevipedicellata (Burret) D.Legrand & Kausel",NA,"Myrtaceae","species","accepted","Myrceugenia brevipedicellata","EN","EN","EN","","Myrceugenia brevipedicellata"
"213",10636,"Myrceugenia campestris (DC.) D.Legrand & Kausel",NA,"Myrtaceae","species","accepted","Myrceugenia campestris","LC",NA,NA,"","Myrceugenia campestris"
"214",10647,"Myrceugenia miersiana (Gardner) D.Legrand & Kausel",NA,"Myrtaceae","species","accepted","Myrceugenia miersiana","LC",NA,NA,"","Myrceugenia miersiana"
"215",10651,"Myrceugenia ovata (Hook. & Arn.) O.Berg",NA,"Myrtaceae","species","accepted","Myrceugenia ovata",NA,NA,NA,"","Myrceugenia ovata"
"216",62907,"Myrceugenia regnelliana (O.Berg) D.Legrand & Kausel",NA,"Myrtaceae","species","accepted","Myrceugenia regnelliana",NA,NA,NA,"","Myrceugenia regnelliana"
"217",10655,"Myrceugenia rufescens (DC.) D.Legrand & Kausel",NA,"Myrtaceae","species","accepted","Myrceugenia rufescens","LC",NA,NA,"","Myrceugenia rufescens"
"218",10656,"Myrceugenia scutellata D.Legrand",NA,"Myrtaceae","species","accepted","Myrceugenia scutellata","NT",NA,NA,"","Myrceugenia scutellata"
"219",10631,"Myrceugenia O.Berg",NA,"Myrtaceae","genus","accepted","Myrceugenia sp.",NA,NA,NA,"","Myrceugenia sp. 2"
"220",37035,"Myrcia aethusa (O.Berg) N.Silveira",NA,"Myrtaceae","species","accepted","Myrcia aethusa",NA,NA,NA,"","Myrcia aethusa"
"221",37045,"Myrcia bicarinata (O.Berg) D.Legrand",NA,"Myrtaceae","species","accepted","Myrcia bicarinata",NA,NA,NA,"","Myrcia bicarinata"
"222",10699,"Myrcia guianensis (Aubl.) DC.",NA,"Myrtaceae","species","accepted","Myrcia guianensis","LC",NA,NA,"","Myrcia guianensis"
"223",10700,"Myrcia hartwegiana (O.Berg) Kiaersk.",NA,"Myrtaceae","species","accepted","Myrcia hartwegiana",NA,NA,NA,"","Myrcia hartwegiana"
"224",10756,"Myrcia selloi (Spreng.) N.Silveira",NA,"Myrtaceae","species","accepted","Myrcia selloi",NA,NA,NA,"replaced synonym","Myrcia laruotteana"
"225",10730,"Myrcia multiflora (Lam.) DC.",NA,"Myrtaceae","species","accepted","Myrcia multiflora",NA,NA,NA,"","Myrcia multiflora"
"226",10765,"Myrcia subcordata DC.",NA,"Myrtaceae","species","accepted","Myrcia subcordata","LC",NA,NA,"replaced synonym","Myrcia pulchra"
"227",10748,"Myrcia retorta Cambess.",NA,"Myrtaceae","species","accepted","Myrcia retorta",NA,NA,NA,"","Myrcia retorta"
"228",10759,"Myrcia splendens (Sw.) DC.",NA,"Myrtaceae","species","accepted","Myrcia splendens",NA,NA,NA,"replaced synonym","Myrcia rostrata"
"229",10759,"Myrcia splendens (Sw.) DC.",NA,"Myrtaceae","species","accepted","Myrcia splendens",NA,NA,NA,"","Myrcia splendens"
"230",10765,"Myrcia subcordata DC.",NA,"Myrtaceae","species","accepted","Myrcia subcordata","LC",NA,NA,"","Myrcia subcordata"
"231",10769,"Myrcia tenuivenosa Kiaersk.",NA,"Myrtaceae","species","accepted","Myrcia tenuivenosa",NA,NA,NA,"","Myrcia tenuivenosa"
"232",10772,"Myrcia tomentosa (Aubl.) DC.",NA,"Myrtaceae","species","accepted","Myrcia tomentosa",NA,NA,NA,"","Myrcia tomentosa"
"233",10776,"Myrcia venulosa DC.",NA,"Myrtaceae","species","accepted","Myrcia venulosa","LC",NA,NA,"","Myrcia venulosa"
"234",10845,"Plinia rivularis (Cambess.) Rotman",NA,"Myrtaceae","species","accepted","Plinia rivularis",NA,NA,NA,"replaced synonym","Myrciaria rivularis"
"235",10802,"Myrciaria tenella (DC.) O.Berg",NA,"Myrtaceae","species","accepted","Myrciaria tenella","DD",NA,NA,"","Myrciaria tenella"
"236",10818,"Neomitranthes pedicellata (Burret) Mattos",NA,"Myrtaceae","species","accepted","Neomitranthes pedicellata","EN","EN","EN","","Neomitranthes pedicellata"
"237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","Neomitranthes sp"
"238",10823,"Pimenta pseudocaryophyllus (Gomes) Landrum",NA,"Myrtaceae","species","accepted","Pimenta pseudocaryophyllus",NA,NA,NA,"","Pimenta pseudocaryophyllus"
"239",37142,"Plinia peruviana (Poir.) Govaerts",NA,"Myrtaceae","species","accepted","Plinia peruviana",NA,NA,NA,"replaced synonym","Plinia cauliflora"
"240",10845,"Plinia rivularis (Cambess.) Rotman",NA,"Myrtaceae","species","accepted","Plinia rivularis",NA,NA,NA,"","Plinia rivularis"
"241",10853,"Psidium L.",NA,"Myrtaceae","genus","accepted","Psidium sp.",NA,NA,NA,"","Psidium sp."
"242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","Psidum sp.1"
"243",126962,"Siphoneugena crassifolia (DC.) Proença & Sobral",NA,"Myrtaceae","species","accepted","Siphoneugena crassifolia","LC",NA,NA,"","Siphoneugena crassifolia"
"244",10892,"Siphoneugena densiflora O.Berg",NA,"Myrtaceae","species","accepted","Siphoneugena densiflora","LC",NA,NA,"","Siphoneugena densiflora"
"245",10897,"Siphoneugena reitzii D.Legrand",NA,"Myrtaceae","species","accepted","Siphoneugena reitzii","LC",NA,NA,"","Siphoneugena reitzii"
"246",10913,"Guapira opposita (Vell.) Reitz",NA,"Nyctaginaceae","species","accepted","Guapira opposita",NA,NA,NA,"","Guapira opposita"
"247",19959,"Tetrastylidium grandifolium (Baill.) Sleumer",NA,"Strombosiaceae","species","accepted","Tetrastylidium grandifolium",NA,NA,NA,"","Tetrastylidium grandifolium"
"248",10975,"Chionanthus filiformis (Vell.) P.S.Green",NA,"Oleaceae","species","accepted","Chionanthus filiformis","LC",NA,NA,"","Chionanthus filiformis"
"249",19966,"Agonandra brasiliensis Miers ex Benth. & Hook.f.",NA,"Opiliaceae","species","accepted","Agonandra brasiliensis",NA,NA,NA,"","Agonandra brasiliensis"
"250",12575,"Ternstroemia brasiliensis Cambess.",NA,"Pentaphylacaceae","species","accepted","Ternstroemia brasiliensis","LC",NA,NA,"","Ternstroemia brasiliensis"
"251",17629,"Pera glabrata (Schott) Baill.",NA,"Peraceae","species","accepted","Pera glabrata",NA,NA,NA,"","Pera glabrata"
"252",12587,"Seguieria langsdorffii Moq.",NA,"Phytolaccaceae","species","accepted","Seguieria langsdorffii","LC",NA,NA,"","Seguieria langsdorffii"
"253",12598,"Picramnia glazioviana Engl.",NA,"Picramniaceae","species","accepted","Picramnia glazioviana",NA,NA,NA,"","Picramnia glazioviana"
"254",12600,"Picramnia parvifolia Engl.",NA,"Picramniaceae","species","accepted","Picramnia parvifolia","LC",NA,NA,"","Picramnia parvifolia"
"255",12602,"Picramnia sellowii Planch.",NA,"Picramniaceae","species","accepted","Picramnia sellowii","LC",NA,NA,"","Picramnia sellowii"
"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","Picramnia sp"
"257",12590,"Picramnia Sw.",NA,"Picramniaceae","genus","accepted","Picramnia sp.2",NA,NA,NA,"","Picramnia sp.2"
"258",20526,"Podocarpus lambertii Klotzsch ex Endl.",NA,"Podocarpaceae","species","accepted","Podocarpus lambertii","LC",NA,NA,"","Podocarpus lambertii"
"259",13717,"Coccoloba warmingii Meisn.",NA,"Polygonaceae","species","accepted","Coccoloba warmingii",NA,NA,NA,"","Coccoloba warmingii"
"260",10228,"Myrsine coriacea (Sw.) R.Br. ex Roem. & Schult.",NA,"Primulaceae","species","accepted","Myrsine coriacea",NA,NA,NA,"","Myrsine coriacea"
"261",10230,"Myrsine gardneriana A.DC.",NA,"Primulaceae","species","accepted","Myrsine gardneriana",NA,NA,NA,"","Myrsine gardneriana"
"262",10233,"Myrsine lancifolia Mart.",NA,"Primulaceae","species","accepted","Myrsine lancifolia",NA,NA,NA,"","Myrsine lancifolia"
"263",10242,"Myrsine umbellata Mart.",NA,"Primulaceae","species","accepted","Myrsine umbellata",NA,NA,NA,"","Myrsine umbellata"
"264",10236,"Myrsine loefgrenii (Mez) Imkhan.",NA,"Primulaceae","species","accepted","Myrsine loefgrenii",NA,NA,NA,"replaced synonym","Rapanea loefgrenii"
"265",10242,"Myrsine umbellata Mart.",NA,"Primulaceae","species","accepted","Myrsine umbellata",NA,NA,NA,"replaced synonym","Rapanea umbellata"
"266",104848,"Roupala montana var. brasiliensis (Klotzsch) K.S.Edwards",NA,"Proteaceae","variety","accepted","Roupala montana var. brasiliensis",NA,NA,NA,"replaced synonym","Roupala brasiliensis"
"267",13799,"Roupala montana Aubl.",NA,"Proteaceae","species","accepted","Roupala montana",NA,NA,NA,"","Roupala montana"
"268",20651,"Colubrina glandulosa Perkins",NA,"Rhamnaceae","species","accepted","Colubrina glandulosa","LC",NA,NA,"","Colubrina glandulosa"
"269",20666,"Rhamnidium elaeocarpum Reissek",NA,"Rhamnaceae","species","accepted","Rhamnidium elaeocarpum",NA,NA,NA,"","Rhamnidium elaeocarpum"
"270",20669,"Rhamnus sphaerosperma Sw.","Frangula sphaerosperma (Sw.) Kartesz & Gandhi","Rhamnaceae","species","synonym","Rhamnus sphaerosperma",NA,NA,NA,"check no accepted name","Rhamnus sphaerosperma"
"271",26058,"Prunus myrtifolia (L.) Urb.",NA,"Rosaceae","species","accepted","Prunus myrtifolia",NA,NA,NA,"","Prunus myrtifolia"
"272",13891,"Cordiera concolor (Cham.) Kuntze",NA,"Rubiaceae","species","accepted","Cordiera concolor",NA,NA,NA,"replaced synonym","Alibertia concolor"
"273",13892,"Cordiera myrciifolia (K.Schum.) C.H.Perss. & Delprete",NA,"Rubiaceae","species","accepted","Cordiera myrciifolia",NA,NA,NA,"replaced synonym","Alibertia myrciifolia"
"274",13830,"Amaioua intermedia Mart. ex Schult. & Schult.f.",NA,"Rubiaceae","species","accepted","Amaioua intermedia",NA,NA,NA,"","Amaioua intermedia"
"275",13869,"Chomelia obtusa Cham. & Schltdl.",NA,"Rubiaceae","species","accepted","Chomelia obtusa",NA,NA,NA,"","Chomelia obtusa"
"276",13892,"Cordiera myrciifolia (K.Schum.) C.H.Perss. & Delprete",NA,"Rubiaceae","species","accepted","Cordiera myrciifolia",NA,NA,NA,"was misspelled","Cordiera myricifolia"
"277",13915,"Coutarea hexandra (Jacq.) K.Schum.",NA,"Rubiaceae","species","accepted","Coutarea hexandra",NA,NA,NA,"","Coutarea hexandra"
"278",13974,"Faramea montevidensis (Cham. & Schltdl.) DC.",NA,"Rubiaceae","species","accepted","Faramea montevidensis",NA,NA,NA,"","Faramea montevidensis"
"279",13941,"Faramea Aubl.",NA,"Rubiaceae","genus","accepted","Faramea sp.",NA,NA,NA,"","Faramea sp."
"280",14083,"Ixora venulosa Benth.",NA,"Rubiaceae","species","accepted","Ixora venulosa",NA,NA,NA,"","Ixora venulosa"
"281",613500,"Palicourea sessilis (Vell.) C.M.Taylor",NA,"Rubiaceae","species","accepted","Palicourea sessilis","LC",NA,NA,"replaced synonym","Psychotria longipes"
"282",14224,"Psychotria suterella Müll.Arg.",NA,"Rubiaceae","species","accepted","Psychotria suterella",NA,NA,NA,"","Psychotria suterella"
"283",613500,"Palicourea sessilis (Vell.) C.M.Taylor",NA,"Rubiaceae","species","accepted","Palicourea sessilis","LC",NA,NA,"replaced synonym","Psychotria vellosiana"
"284",14254,"Rudgea gardenioides (Cham.) Müll.Arg.",NA,"Rubiaceae","species","accepted","Rudgea gardenioides",NA,NA,NA,"was misspelled","Rudgea gardenoides"
"285",14257,"Rudgea jasminoides (Cham.) Müll.Arg.",NA,"Rubiaceae","species","accepted","Rudgea jasminoides",NA,NA,NA,"","Rudgea jasminoides"
"286",14270,"Rudgea triflora Benth.",NA,"Rubiaceae","species","accepted","Rudgea triflora","NT",NA,NA,"","Rudgea triflora"
"287",774,"Helietta apiculata Benth.",NA,"Rutaceae","species","accepted","Helietta apiculata",NA,NA,NA,"","Helietta apiculata"
"288",888,"Pilocarpus pennatifolius Lem.",NA,"Rutaceae","species","accepted","Pilocarpus pennatifolius",NA,NA,NA,"","Pilocarpus pennatifolius"
"289",1081,"Zanthoxylum caribaeum Lam.",NA,"Rutaceae","species","accepted","Zanthoxylum caribaeum",NA,NA,NA,"","Zanthoxylum caribaeum"
"290",1104,"Zanthoxylum fagara (L.) Sarg.",NA,"Rutaceae","species","accepted","Zanthoxylum fagara",NA,NA,NA,"","Zanthoxylum fagara"
"291",1133,"Zanthoxylum monogynum A.St.-Hil.",NA,"Rutaceae","species","accepted","Zanthoxylum monogynum",NA,NA,NA,"","Zanthoxylum monogynum"
"292",1162,"Zanthoxylum rhoifolium Lam.",NA,"Rutaceae","species","accepted","Zanthoxylum rhoifolium",NA,NA,NA,"","Zanthoxylum rhoifolium"
"293",14345,"Meliosma Blume",NA,"Sabiaceae","genus","accepted","Meliosma sp.",NA,NA,NA,"","Meliosma sp."
"294",14367,"Casearia decandra Jacq.",NA,"Salicaceae","species","accepted","Casearia decandra",NA,NA,NA,"","Casearia decandra"
"295",14369,"Casearia gossypiosperma Briq.",NA,"Salicaceae","species","accepted","Casearia gossypiosperma","LC",NA,NA,"","Casearia gossypiosperma"
"296",14373,"Casearia lasiophylla Eichler",NA,"Salicaceae","species","accepted","Casearia lasiophylla","LC",NA,NA,"","Casearia lasiophylla"
"297",14378,"Casearia obliqua Spreng.",NA,"Salicaceae","species","accepted","Casearia obliqua",NA,NA,NA,"","Casearia obliqua"
"298",14384,"Casearia sylvestris Sw.",NA,"Salicaceae","species","accepted","Casearia sylvestris",NA,NA,NA,"","Casearia sylvestris"
"299",14390,"Prockia crucis P.Browne ex L.",NA,"Salicaceae","species","accepted","Prockia crucis",NA,NA,NA,"","Prockia crucis"
"300",14394,"Xylosma ciliatifolia (Clos) Eichler",NA,"Salicaceae","species","accepted","Xylosma ciliatifolia",NA,NA,NA,"","Xylosma ciliatifolia"
"301",14398,"Xylosma tweediana (Clos) Eichler",NA,"Salicaceae","species","accepted","Xylosma tweediana",NA,NA,NA,"","Xylosma tweediana"
"302",20873,"Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",NA,"Sapindaceae","species","accepted","Allophylus edulis",NA,NA,NA,"","Allophylus edulis"
"303",20894,"Cupania oblongifolia Mart.",NA,"Sapindaceae","species","accepted","Cupania oblongifolia",NA,NA,NA,"","Cupania oblongifolia"
"304",32716,"Cupania tenuivalvis Radlk.",NA,"Sapindaceae","species","accepted","Cupania tenuivalvis",NA,NA,NA,"","Cupania tenuivalvis"
"305",32717,"Cupania vernalis Cambess.",NA,"Sapindaceae","species","accepted","Cupania vernalis",NA,NA,NA,"","Cupania vernalis"
"306",32718,"Diatenopteryx sorbifolia Radlk.",NA,"Sapindaceae","species","accepted","Diatenopteryx sorbifolia",NA,NA,NA,"","Diatenopteryx sorbifolia"
"307",32720,"Matayba elaeagnoides Radlk.",NA,"Sapindaceae","species","accepted","Matayba elaeagnoides",NA,NA,NA,"","Matayba elaeagnoides"
"308",14457,"Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",NA,"Sapotaceae","species","accepted","Chrysophyllum gonocarpum",NA,NA,NA,"","Chrysophyllum gonocarpum"
"309",14462,"Chrysophyllum marginatum (Hook. & Arn.) Radlk.",NA,"Sapotaceae","species","accepted","Chrysophyllum marginatum",NA,NA,NA,"","Chrysophyllum marginatum"
"310",14502,"Pouteria gardneri (Mart. & Miq.) Baehni",NA,"Sapotaceae","species","accepted","Pouteria gardneri","VU",NA,NA,"","Pouteria gardneri"
"311",14503,"Pouteria gardneriana (A.DC.) Radlk.",NA,"Sapotaceae","species","accepted","Pouteria gardneriana",NA,NA,NA,"","Pouteria gardneriana"
"312",1301,"Picrasma crenata (Vell.) Engl.",NA,"Simaroubaceae","species","accepted","Picrasma crenata","LC",NA,NA,"","Picrasma crenata"
"313",14644,"Cestrum intermedium Sendtn.",NA,"Solanaceae","species","accepted","Cestrum intermedium",NA,NA,NA,"","Cestrum intermedium"
"314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found","Solanum (=231)"
"315",14731,"Solanum argenteum Dunal",NA,"Solanaceae","species","accepted","Solanum argenteum",NA,NA,NA,"was misspelled","Solanum argentum"
"316",14737,"Solanum bullatum Vell.",NA,"Solanaceae","species","accepted","Solanum bullatum","LC",NA,NA,"","Solanum bullatum"
"317",14752,"Solanum concinnum Schott ex Sendtn.",NA,"Solanaceae","species","accepted","Solanum concinnum",NA,NA,NA,"","Solanum concinnum"
"318",14809,"Solanum mauritianum Scop.",NA,"Solanaceae","species","accepted","Solanum mauritianum",NA,NA,NA,"","Solanum mauritianum"
"319",14836,"Solanum pseudoquina A.St.-Hil.",NA,"Solanaceae","species","accepted","Solanum pseudoquina","LC",NA,NA,"","Solanum pseudoquina"
"320",14846,"Solanum rufescens Sendtn.",NA,"Solanaceae","species","accepted","Solanum rufescens",NA,NA,NA,"","Solanum rufescens"
"321",14851,"Solanum sanctae-catharinae Dunal",NA,"Solanaceae","species","accepted","Solanum sanctae-catharinae",NA,NA,NA,"","Solanum sanctae-catharinae"
"322",14872,"Solanum swartzianum Roem. & Schult.",NA,"Solanaceae","species","accepted","Solanum swartzianum",NA,NA,NA,"","Solanum swartzianum"
"323",21251,"Styrax camporum Pohl",NA,"Styracaceae","species","accepted","Styrax camporum",NA,NA,NA,"","Styrax camporum"
"324",14894,"Styrax leprosus Hook. & Arn.",NA,"Styracaceae","species","accepted","Styrax leprosus",NA,NA,NA,"","Styrax leprosus"
"325",21256,"Styrax pohlii A.DC.",NA,"Styracaceae","species","accepted","Styrax pohlii",NA,NA,NA,"","Styrax pohlii"
"326",14900,"Symplocos celastrinea Mart.",NA,"Symplocaceae","species","accepted","Symplocos celastrinea",NA,NA,NA,"","Symplocos celastrinea"
"327",111277,"Symplocos estrellensis Casar.",NA,"Symplocaceae","species","accepted","Symplocos estrellensis",NA,NA,NA,"","Symplocos estrellensis"
"328",14902,"Symplocos falcata Brand",NA,"Symplocaceae","species","accepted","Symplocos falcata","LC",NA,NA,"","Symplocos falcata"
"329",14905,"Symplocos insignis Brand",NA,"Symplocaceae","species","accepted","Symplocos insignis",NA,NA,NA,"","Symplocos insignis"
"330",14915,"Symplocos pubescens Klotzsch ex Benth.",NA,"Symplocaceae","species","accepted","Symplocos pubescens",NA,NA,NA,"","Symplocos pubescens"
"331",115421,"Symplocos revoluta Casar.",NA,"Symplocaceae","species","accepted","Symplocos revoluta",NA,NA,NA,"","Symplocos revoluta"
"332",111277,"Symplocos estrellensis Casar.",NA,"Symplocaceae","species","accepted","Symplocos estrellensis",NA,NA,NA,"replaced synonym","Symplocos variabilis"
"333",14949,"Daphnopsis sellowiana Taub.",NA,"Thymelaeaceae","species","accepted","Daphnopsis sellowiana",NA,NA,NA,"","Daphnopsis sellowiana"
"334",15039,"Cecropia glaziovii Snethl.",NA,"Urticaceae","species","accepted","Cecropia glaziovii",NA,NA,NA,"","Cecropia glaziovii"
"335",15041,"Cecropia pachystachya Trécul",NA,"Urticaceae","species","accepted","Cecropia pachystachya",NA,NA,NA,"","Cecropia pachystachya"
"336",15275,"Callisthene fasciculata Mart.",NA,"Vochysiaceae","species","accepted","Callisthene fasciculata",NA,NA,NA,"","Callisthene fasciculata"
"337",15299,"Vochysia bifalcata Warm.",NA,"Vochysiaceae","species","accepted","Vochysia bifalcata",NA,NA,NA,"","Vochysia bifalcata"
"338",15308,"Vochysia magnifica Warm.",NA,"Vochysiaceae","species","accepted","Vochysia magnifica",NA,NA,NA,"","Vochysia magnifica"
"339",15317,"Vochysia saldanhana Warm.",NA,"Vochysiaceae","species","accepted","Vochysia saldanhana",NA,NA,NA,"","Vochysia saldanhana"
"340",15325,"Drimys brasiliensis Miers",NA,"Winteraceae","species","accepted","Drimys brasiliensis","LC",NA,NA,"","Drimys brasiliensis"
